%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
558,354.11,184.98,1.0,FIX,FIX,135.51717,-2.86,0.0,157.52368,-3.0,0.0,116.25094,-2.86,0.0,72.02847,-2.5,0.0,46.812813,-2.25,0.0,SACCADE
2566,349.98,183.78,1.0,SP,SACCADE,157.52368,-3.0,233877.61,121.94539,-2.88,308832.88,104.6678,-2.74,139406.47,57.934708,-2.36,131835.38,39.67007,-2.09,80167.96,SACCADE
4561,344.25,183.53,1.0,SP,SACCADE,121.94539,-2.88,310845.3,116.25094,-2.86,48134.91,75.27178,-2.29,386920.03,51.823296,-2.01,157823.94,37.202477,-1.79,91598.36,SACCADE
6561,342.55,181.76,1.0,SP,SACCADE,79.42177,-2.58,405436.44,104.6678,-2.74,139964.1,57.42284,-2.06,184621.2,46.73499,-1.94,48605.43,32.46027,-1.72,42493.61,SACCADE
8562,339.99,180.87,1.0,SP,SACCADE,90.19883,-2.55,88308.5,75.27178,-2.29,385759.84,72.02847,-2.5,248296.88,42.568546,-1.77,69233.15,27.300463,-1.55,56313.36,SACCADE
10563,337.82,178.57,1.0,SP,SACCADE,77.807076,-2.0,372539.38,57.42284,-2.06,184528.94,57.934708,-2.36,132296.56,33.279,-1.67,79496.6,21.55666,-1.33,61746.16,SACCADE
12565,337.95,176.39,1.0,SP,SACCADE,54.66736,-1.19,444714.3,53.82901,-1.64,186288.98,51.823296,-2.01,157272.1,24.509548,-1.67,69229.63,17.538275,-1.24,34618.7,SACCADE
14567,339.11,175.36,1.0,SP,SACCADE,44.11301,-0.98,116889.28,42.723564,-1.24,174842.16,46.73499,-1.94,48556.87,26.575367,-1.81,32894.96,14.898581,-1.39,27774.93,SACCADE
16563,339.51,174.08,1.0,SP,SACCADE,30.960096,-1.33,146004.2,37.670055,-1.42,70807.92,42.568546,-1.77,69406.58,46.812813,-2.25,202091.33,13.111789,-1.47,16777.07,SACCADE
18567,339.58,173.46,1.0,SP,SACCADE,40.32683,-1.91,177255.48,37.134148,-1.75,96841.78,33.279,-1.67,79377.59,39.67007,-2.09,80327.97,8.978884,-1.4,33036.62,SACCADE
20563,338.65,171.68,1.0,SP,SACCADE,47.77581,-2.02,69855.3,32.483044,-1.98,72687.49,24.509548,-1.67,69437.74,37.202477,-1.79,91552.47,4.898493,-0.88,42278.35,SACCADE
22571,338.26,170.74,1.0,SP,SACCADE,24.886646,-2.09,181038.22,32.84116,-2.24,65155.16,26.575367,-1.81,32796.67,32.46027,-1.72,42324.31,4.404974,-0.62,10137.76,FIX
24571,337.87,170.31,1.0,SP,SACCADE,21.47314,-2.72,117336.52,15.451575,-2.3,137879.62,29.781977,-1.64,44591.9,27.300463,-1.55,56341.51,4.8839407,0.02,23474.33,FIX
26568,337.02,170.19,1.0,SP,SACCADE,8.353759,-2.97,107040.77,16.206408,-1.94,44978.36,28.331789,-1.5,35488.97,21.55666,-1.33,61869.84,6.385377,-0.02,12029.72,FIX
28568,337.35,170.22,1.0,SP,SACCADE,22.920164,-1.22,203635.89,30.682331,-1.31,158549.52,26.441866,-1.34,36380.1,17.538275,-1.24,34653.32,5.318617,0.42,21745.87,FIX
30568,337.52,168.83,1.0,SP,SACCADE,59.32795,-1.18,287919.25,39.13606,-0.9,129295.01,21.979948,-1.22,42082.14,14.898581,-1.39,27802.71,4.815607,0.38,4206.43,FIX
33030,338.94,166.35,1.0,SP,SACCADE,56.919197,-0.77,151696.73,45.71505,-1.07,61640.62,15.926745,-0.94,51733.97,13.111789,-1.47,13601.56,19.966642,-2.34,156911.92,FIX
34577,340.1,166.31,1.0,SP,SACCADE,30.31599,-0.78,271793.88,33.452366,-0.9,141444.84,15.949523,-0.58,57696.08,8.978884,-1.4,42795.99,16.10264,-2.21,45573.47,FIX
36572,340.15,165.16,1.0,SP,FIX,12.672683,-1.51,178516.03,12.496788,0.5,266435.97,16.267778,-0.57,2828.1,4.898493,-0.88,42299.55,13.169366,-1.89,43646.19,FIX
38579,340.15,165.51,1.0,SP,FIX,30.08062,1.52,336212.44,13.327545,1.4,88760.18,12.242436,-0.29,44692.44,4.404974,-0.62,10142.81,10.662542,-1.83,20514.42,FIX
40574,340.25,167.06,1.0,SP,FIX,39.116444,1.47,72605.41,22.96572,1.34,76750.57,6.8561187,0.74,82888.31,4.8839407,0.02,23533.17,9.616029,-1.64,17475.5,FIX
42577,340.39,167.97,1.0,SP,FIX,17.154848,1.03,195342.12,19.48894,1.43,31328.17,10.598638,1.48,57438.04,6.385377,-0.02,11993.68,7.502755,-1.35,25536.47,FIX
44578,340.81,167.99,1.0,SP,FIX,1.6134276,-0.2,131737.8,3.352766,1.71,128697.41,18.223507,1.55,60693.59,5.318617,0.42,21735.01,5.172459,-1.26,18900.66,FIX
46577,340.49,167.95,1.0,SP,FIX,12.689135,-2.45,108844.41,8.003866,1.63,36932.2,15.544584,1.59,21770.83,4.815607,0.38,4208.53,3.6938004,-1.43,12994.27,FIX
48581,340.19,167.48,1.0,SP,FIX,16.496191,1.72,200499.67,14.803041,1.89,57913.67,13.051681,1.54,20375.62,8.527756,1.3,53543.35,0.7320532,-1.94,24275.54,FIX
50575,340.33,168.98,1.0,SP,FIX,36.237583,1.55,159960.52,12.240539,1.85,20757.72,8.518266,1.64,36746.22,8.779577,1.55,16975.4,0.7965904,0.92,11998.47,FIX
52580,340.23,169.77,1.0,SP,FIX,8.349963,2.09,231347.3,22.81703,1.52,93744.22,13.712237,1.86,45280.92,11.32816,1.59,20376.53,3.1996484,1.11,19095.94,FIX
54579,340.07,169.44,1.0,SP,FIX,9.498343,1.39,49053.43,9.032663,1.64,109862.0,7.6134806,1.95,48705.95,11.55151,1.64,4649.8,3.3881981,1.0,3287.01,FIX
56578,340.34,170.36,1.0,SP,FIX,11.123793,1.31,14205.75,12.629659,1.84,32897.31,11.751448,1.61,41235.31,8.061444,1.8,30261.08,3.3698492,1.08,2096.69,FIX
58580,340.25,170.12,1.0,SP,FIX,17.211794,2.08,94884.11,3.2996178,2.34,77886.36,7.0149307,1.64,37464.82,6.562538,1.85,12164.74,3.5697877,0.87,5847.14,FIX
60577,339.81,171.31,1.0,SP,FIX,9.56035,-2.46,166699.55,2.2486753,2.82,13207.95,4.497983,1.75,20443.15,7.199051,1.93,6593.44,3.4223647,1.05,5054.56,FIX
62580,339.78,169.74,1.0,SP,FIX,14.182979,-1.28,108873.5,4.997197,1.65,36379.05,7.6153784,1.74,24601.45,7.523002,1.8,8177.43,4.2740016,1.22,8474.52,FIX
64585,340.07,170.45,1.0,SP,FIX,17.293413,1.18,233746.34,3.7469485,-1.09,67559.67,4.8744497,2.53,42888.46,11.831802,1.73,34317.6,7.346474,1.58,28923.06,FIX
66582,340.2,170.75,1.0,SP,FIX,6.9921527,1.66,91609.71,12.645476,1.59,127296.41,5.1389256,2.21,12612.41,10.13106,1.62,16422.4,7.2224617,1.72,7977.87,FIX
68583,340.03,170.89,1.0,FIX,FIX,11.722343,2.22,54435.67,7.4654245,2.45,75864.12,1.1623007,2.83,33524.74,9.510999,1.6,5177.58,8.247463,1.76,8594.93,FIX
70587,339.75,171.34,1.0,FIX,FIX,10.670767,2.87,57086.84,6.6194825,2.63,12071.99,7.6084185,1.64,57208.61,8.262648,1.56,10257.31,8.148758,1.8,2446.61,FIX
73071,339.3,171.09,1.0,FIX,FIX,5.2679996,-2.57,51875.0,5.643201,2.35,12624.01,12.076032,1.85,30981.12,6.0677533,1.85,19166.85,6.814359,1.84,8744.22,FIX
74585,339.47,171.16,1.0,FIX,FIX,6.9383717,0.93,125390.65,2.675759,1.9,35766.83,13.249088,1.61,33460.0,5.869713,1.88,2679.36,6.039281,1.84,8092.88,FIX
76591,339.53,171.4,1.0,FIX,FIX,8.345533,1.24,21605.44,19.3586,1.6,132564.12,14.586019,1.55,12133.8,4.0411615,1.94,14574.97,4.7263937,2.01,12537.44,FIX
78589,339.64,171.66,1.0,FIX,FIX,31.809834,1.72,195172.44,23.71106,1.37,51616.32,9.132001,1.41,45113.67,6.4087877,1.81,19398.49,5.1205764,1.87,6227.49,FIX
80591,339.24,173.39,1.0,FIX,FIX,39.16137,1.4,105871.25,25.53455,1.4,15320.95,9.083915,1.49,5440.53,6.8972454,1.92,6865.16,6.025994,1.82,7494.65,FIX
82592,340.07,174.1,1.0,FIX,FIX,23.12643,0.95,164574.88,15.95585,1.33,76381.54,7.0921216,1.64,18455.5,5.9722133,1.96,7667.62,5.2882466,1.97,8891.65,FIX
84592,340.09,174.58,1.0,FIX,FIX,7.6356254,-1.47,231433.97,2.0765762,-0.31,128276.93,7.413542,1.81,10356.59,5.6748366,2.11,7179.44,4.5656843,1.93,5950.15,FIX
86591,340.12,173.62,1.0,FIX,FIX,22.229237,-2.01,128017.92,10.733407,-2.13,90331.26,5.463509,2.04,19290.72,5.229404,2.16,4070.93,4.5055757,1.94,699.29,FIX
88590,339.49,173.31,1.0,FIX,FIX,16.149462,-2.43,78043.93,13.397777,-2.21,22369.67,1.9576256,2.38,29069.77,5.5470276,1.91,11057.76,3.4407136,2.14,10470.78,FIX
90590,339.35,172.95,1.0,FIX,FIX,6.6365657,-2.93,85379.02,10.504995,-2.56,39876.49,4.6359153,-2.64,35062.5,5.5172896,1.83,3432.02,3.7621336,2.01,4435.45,FIX
92592,339.08,173.22,1.0,FIX,FIX,5.457182,-2.97,9515.93,5.8551607,2.54,78275.63,7.7944374,-2.47,26290.61,2.3461137,2.25,27773.01,2.7947097,1.81,9287.58,FIX
94593,339.01,172.89,1.0,FIX,FIX,8.663157,1.94,73303.96,5.2698975,2.05,21532.5,7.279406,-3.1,37117.18,2.7953424,2.07,5114.91,4.7485394,1.74,15565.32,FIX
96593,338.88,173.73,1.0,FIX,FIX,10.294934,1.52,33671.61,4.3163934,2.9,31863.52,4.612505,2.8,27382.75,1.0870074,3.14,19476.95,4.708678,1.89,5632.28,FIX
98592,339.04,173.54,1.0,FIX,FIX,7.965271,-2.29,136504.53,7.7248383,2.41,34795.25,4.285391,2.15,22758.27,3.6172414,-3.04,20071.4,4.1474586,1.95,4947.79,FIX
100591,338.55,173.35,1.0,FIX,FIX,12.000738,3.14,71642.71,3.879819,-3.08,45058.14,3.750112,-1.89,57277.81,3.0566547,-2.83,7104.7,4.3100667,2.01,2376.57,FIX
102599,338.28,173.54,1.0,FIX,FIX,6.075346,2.0,86329.59,3.3584604,2.29,25385.69,0.20183665,2.94,29360.76,3.363522,3.1,9275.42,4.778909,1.96,4132.77,FIX
104599,338.39,173.7,1.0,FIX,FIX,9.118081,0.59,80000.38,8.338573,-1.35,90098.79,1.5393997,-2.08,11775.58,2.0360825,-3.12,10561.63,4.038631,1.81,7760.58,FIX
106602,338.76,173.86,1.0,FIX,FIX,22.683529,-1.3,212446.61,7.388233,-0.76,37133.03,3.448306,2.7,28994.67,1.880434,2.45,10882.43,4.647304,1.82,4815.23,FIX
108599,338.78,172.32,1.0,FIX,FIX,15.534461,-1.37,57528.73,3.4116085,-0.8,31524.74,2.977565,1.48,29413.32,1.6659431,1.49,13020.63,4.1664395,1.81,3833.13,FIX
110596,338.96,172.9,1.0,FIX,FIX,16.984648,1.65,256895.31,4.0550814,3.04,55498.28,0.8111428,0.82,18894.01,3.1427038,1.58,11814.17,3.6235688,1.73,4888.52,FIX
112599,338.69,173.39,1.0,FIX,FIX,19.518679,2.18,77707.46,14.1348915,1.66,110152.0,1.6444308,-1.4,17608.22,2.5346632,1.8,6776.17,2.0171008,1.85,12945.07,FIX
114598,338.25,173.91,1.0,FIX,FIX,11.285135,1.67,88330.22,7.565394,2.17,66322.44,1.309091,-2.01,7411.07,2.325234,1.91,2683.59,1.5223165,2.73,12357.99,FIX
116599,338.62,174.1,1.0,FIX,FIX,4.3967485,-0.91,119990.6,1.9829342,-2.73,58851.37,7.0326467,1.36,65664.01,3.0338767,1.81,5938.88,1.719724,-3.12,5690.65,FIX
118599,338.42,173.69,1.0,FIX,FIX,13.053578,-1.77,84456.58,4.025344,-0.76,40599.98,6.244914,1.55,11749.32,4.5599895,1.72,12352.95,2.0702493,2.93,4332.25,FIX
120601,338.46,173.29,1.0,FIX,FIX,3.768461,-0.58,96034.82,4.201872,-0.08,21768.59,6.2911024,1.63,4063.03,2.6308362,1.61,15548.6,2.1449099,2.43,8258.32,FIX
122604,338.62,173.56,1.0,FIX,FIX,16.346237,0.84,127835.48,7.696999,0.95,51806.07,3.3242939,1.08,30719.6,3.7785845,1.8,10265.96,2.6118546,2.26,4919.0,FIX
124603,339.15,174.06,1.0,FIX,FIX,15.673659,1.19,44174.78,13.372468,1.49,62444.62,3.402118,2.11,26245.95,6.3018584,1.64,20884.84,2.4663298,2.1,3488.49,FIX
126607,338.99,174.48,1.0,FIX,FIX,16.95997,2.12,115671.2,8.618867,1.54,37720.84,8.639113,1.8,43364.28,4.7080455,1.53,13494.73,3.9120877,2.01,11586.77,FIX
128621,338.59,174.98,1.0,FIX,FIX,6.010176,2.68,96458.55,9.836847,2.46,64933.42,6.8940816,1.64,16675.52,3.8741245,1.58,6772.87,3.1338458,2.02,6120.88,FIX
130609,338.65,174.65,1.0,FIX,FIX,6.8738346,-2.81,40045.88,13.51483,2.24,35718.4,8.621398,1.71,14371.88,1.7943847,1.1,19292.35,2.8250804,2.27,6386.45,FIX
132609,338.18,174.84,1.0,FIX,FIX,21.747107,2.12,168410.62,2.0196319,2.94,95196.71,6.166457,1.97,24373.2,1.0370227,2.11,12017.62,2.4403884,2.01,6341.57,FIX
134606,337.93,175.82,1.0,FIX,FIX,3.9298036,0.87,165013.02,8.856769,1.87,64043.32,3.1749725,1.48,28984.46,0.9927325,2.34,1883.68,1.9215608,2.17,4940.33,FIX
136608,338.34,175.03,1.0,FIX,FIX,6.3651304,-0.25,46202.2,5.984235,1.06,50657.89,1.4976405,1.36,13415.85,3.0806978,1.98,17218.16,1.5280108,2.23,3233.18,FIX
138608,338.32,175.72,1.0,FIX,FIX,8.140533,1.15,74692.9,9.900119,-0.45,88743.27,0.2796608,1.43,9634.36,3.3938925,2.16,5156.94,2.0677183,2.5,5632.89,FIX
140609,338.55,175.5,1.0,FIX,FIX,13.611002,-0.54,131514.19,3.6343248,0.77,73336.95,1.3293378,-1.04,12304.15,3.6893713,2.36,6024.83,3.2420406,2.1,12253.59,FIX
142610,339.06,175.28,1.0,FIX,FIX,3.0370402,-0.9,85473.33,8.351229,-1.24,82438.05,7.0193596,-1.49,46223.15,5.135129,2.27,11804.48,3.6982293,2.1,3601.11,FIX
144611,338.67,175.35,1.0,FIX,FIX,10.885892,-2.19,82732.72,7.6773844,-1.78,33869.83,2.3258667,-2.59,49779.05,3.8399577,2.17,10770.64,2.8465927,2.05,6826.17,FIX
146610,338.66,174.72,1.0,FIX,FIX,13.632515,-1.95,31659.17,12.487929,-2.25,52414.71,3.8646338,-2.3,13943.99,3.5767477,2.51,10018.3,1.4818226,2.38,12035.57,FIX
148610,338.35,174.55,1.0,FIX,FIX,14.121605,-2.29,37460.16,8.237971,-2.49,38829.71,2.885188,-2.98,19184.22,1.9873632,2.3,13308.28,1.5096622,2.99,7056.38,FIX
150610,338.07,174.05,1.0,FIX,FIX,8.494855,2.82,105460.04,8.114592,2.88,57117.42,8.332879,2.54,51864.02,1.9728107,-2.41,22205.42,1.706437,2.65,4608.1,FIX
152614,337.84,174.72,1.0,FIX,FIX,16.155157,1.97,97017.86,7.741289,2.13,45587.15,6.7384334,2.34,17500.88,1.7918538,-3.02,9078.35,2.8535523,2.25,11372.86,FIX
154611,337.67,174.99,1.0,FIX,FIX,10.4385605,1.59,60088.15,20.022953,1.87,100477.8,7.0231557,2.54,11568.12,2.704864,-2.69,9242.22,3.412874,2.14,5176.56,FIX
156615,337.83,175.38,1.0,FIX,FIX,24.026154,1.8,110525.56,14.965016,1.76,42840.12,5.282552,2.25,19659.36,2.9092314,-2.9,4989.39,4.021548,2.32,7043.34,FIX
158616,337.32,176.47,1.0,FIX,FIX,19.723679,1.85,34810.01,6.8959794,2.15,71110.69,5.5672746,2.25,2258.86,4.277165,2.74,20673.51,3.3957906,2.48,6956.01,FIX
160616,337.49,176.58,1.0,FIX,FIX,12.007066,-1.74,244870.12,3.024386,2.56,33915.14,1.7678106,2.68,31854.95,2.8573487,2.72,11225.86,2.687148,2.86,10497.64,FIX
162627,337.19,175.72,1.0,FIX,FIX,15.639492,-1.55,35219.06,10.486648,-1.67,95788.82,2.3492773,2.92,5999.16,2.9965465,3.0,6391.76,2.8769631,2.88,1550.62,FIX
164622,337.51,175.59,1.0,FIX,FIX,9.034562,-1.57,52362.46,13.12824,-1.6,21864.27,2.9497254,-2.83,11983.98,2.4891076,-2.97,8003.28,2.997812,2.71,4098.66,FIX
166619,337.19,175.15,1.0,FIX,FIX,10.661277,-1.67,15200.98,4.81624,-1.74,66329.58,1.6684741,-2.2,14793.21,2.4846785,2.77,10692.52,2.3410518,2.98,7807.8,FIX
168620,337.44,174.92,1.0,FIX,FIX,1.6520234,-2.85,80088.65,4.649203,-2.3,20702.55,2.5897095,-1.79,9974.45,2.8567162,2.54,5630.38,1.3837515,-3.12,7974.11,FIX
170618,337.09,175.12,1.0,FIX,FIX,6.227198,2.52,42567.0,7.8058267,1.69,90400.55,3.0876577,-1.61,5582.99,3.433121,2.12,11206.42,1.7140297,-1.17,20309.72,FIX
