%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
1907,364.79,188.39,1.0,SACCADE,SACCADE,62.666164,-1.42,0.0,41.10697,-1.2,0.0,52.05297,-1.06,0.0,42.01935,-1.0,0.0,33.43655,-0.93,0.0,FIX
3899,365.09,186.44,1.0,SACCADE,SACCADE,41.10697,-1.2,192160.33,46.380035,-0.97,88627.57,49.510715,-0.87,77069.55,38.515366,-0.96,30923.07,29.849045,-0.86,34330.5,FIX
5903,365.73,185.97,1.0,SP,FIX,46.380035,-0.97,88096.86,52.05297,-1.06,55612.9,53.963146,-0.95,45761.0,36.85132,-0.94,14280.23,27.497236,-0.87,18747.05,NOISE
7906,366.74,184.01,1.0,SP,FIX,63.643078,-0.97,136235.64,49.510715,-0.87,76646.3,46.001034,-0.94,62915.86,32.085064,-0.9,38844.47,22.313389,-0.85,41009.07,NOISE
9907,368.01,182.65,1.0,SP,FIX,53.07544,-0.79,117860.49,53.963146,-0.95,45829.61,42.01935,-1.0,38381.59,28.547546,-0.93,28420.15,16.825205,-0.84,43389.03,NOISE
11910,369.11,181.63,1.0,SP,FIX,44.314213,-0.91,84473.7,46.001034,-0.94,62915.86,38.515366,-0.96,30753.25,27.061295,-0.89,14397.38,13.293379,-0.77,29013.26,NOISE
13908,369.72,180.43,1.0,SP,FIX,40.30912,-1.14,80733.2,32.219833,-0.91,109419.09,36.85132,-0.94,14323.11,25.765491,-0.83,15519.22,10.420844,-0.54,31029.66,NOISE
15906,370.18,179.32,1.0,SP,FIX,20.128618,-0.89,168930.61,27.99898,-1.11,58249.24,32.085064,-0.9,38941.68,25.289688,-0.82,4184.65,8.712509,-0.33,21014.94,NOISE
17909,370.52,179.44,1.0,SP,FIX,15.7837515,-1.04,39834.49,19.744558,-0.92,73748.31,28.547546,-0.93,28391.77,33.43655,-0.93,68957.83,8.03044,-0.27,6836.58,NOISE
19914,370.69,178.46,1.0,SP,FIX,19.380112,-0.95,30523.17,18.277288,-0.82,19233.78,27.061295,-0.89,14383.01,29.849045,-0.86,34107.9,7.235749,0.13,24412.21,NOISE
21913,371.23,178.44,1.0,SP,FIX,21.41493,-0.66,49797.79,24.887913,-0.95,56748.6,25.765491,-0.83,15511.46,27.497236,-0.87,18793.94,6.2847753,0.24,9510.21,NOISE
23915,371.76,177.63,1.0,SP,FIX,30.407099,-0.95,91604.79,27.49344,-0.66,62565.48,25.289688,-0.82,4176.29,22.313389,-0.85,41029.56,5.6938176,0.48,12143.97,NOISE
25909,372.35,176.88,1.0,SP,FIX,33.573215,-0.67,75699.7,31.914232,-0.78,44025.87,25.130877,-0.82,1967.98,16.825205,-0.84,43541.35,5.6545897,0.84,16270.84,NOISE
27915,373.43,176.32,1.0,SP,FIX,34.253384,-0.63,11980.08,32.31411,-0.83,12692.27,21.752169,-0.67,37647.4,13.293379,-0.77,28969.87,5.5773983,1.22,16727.54,FIX
29918,374.11,175.61,1.0,SP,FIX,31.936377,-0.99,97417.31,25.814842,-0.69,60326.74,18.432304,-0.72,27404.05,10.420844,-0.54,30952.2,6.7219825,1.55,18153.45,FIX
31910,374.53,174.63,1.0,SP,FIX,17.550297,-0.8,119532.53,16.014692,-0.68,77756.35,12.689767,-0.72,45560.92,8.712509,-0.33,21078.24,9.075055,1.64,19622.91,FIX
33921,374.88,174.81,1.0,SP,FIX,9.845705,0.72,154816.8,5.287614,-0.38,87045.41,5.7551913,-0.4,58533.31,8.03044,-0.27,6809.39,12.720137,-0.77,160498.4,FIX
35918,375.0,175.04,1.0,SP,FIX,9.026337,1.84,79512.35,7.511613,1.96,93566.79,3.1490312,0.89,45563.81,7.235749,0.13,24510.01,11.077604,-0.65,17578.81,FIX
37917,374.73,175.36,1.0,SP,FIX,15.083966,2.63,85594.42,15.149137,2.24,64883.22,8.278465,1.51,47474.99,6.2847753,0.24,9510.21,10.164594,-0.68,7657.94,FIX
39919,374.17,175.51,1.0,SP,FIX,22.275425,2.4,65409.16,17.244062,2.08,26037.29,12.902992,1.63,37645.14,5.6938176,0.48,12143.97,8.235441,-0.51,19262.23,FIX
41918,373.69,176.31,1.0,SP,FIX,22.935982,1.74,116664.79,18.922659,1.78,45021.23,14.182345,1.69,12445.09,5.6545897,0.84,16230.15,6.870671,-0.49,10847.22,FIX
43919,373.93,176.94,1.0,SP,FIX,23.587679,1.2,97579.33,18.874573,1.5,42546.87,15.612286,1.74,12735.7,5.5773983,1.22,16769.34,5.798849,-0.57,9200.04,FIX
45918,374.23,177.7,1.0,SP,FIX,16.425959,1.15,57069.39,17.325682,1.22,40884.37,15.225696,1.68,8652.72,6.7219825,1.55,18189.77,4.606178,-0.45,10598.63,FIX
47920,374.35,177.89,1.0,SP,FIX,11.089626,1.27,43798.54,16.03241,1.38,22863.55,13.6129,1.53,21284.3,9.075055,1.64,19524.89,3.5381517,-0.11,13736.09,FIX
49924,374.44,178.37,1.0,SP,FIX,16.44937,1.6,55045.96,11.797003,1.51,36388.01,10.909302,1.36,26534.38,9.255381,1.76,8273.12,3.073738,-0.01,4394.41,FIX
51922,374.32,178.93,1.0,SP,FIX,13.108624,1.72,29682.43,8.383496,1.6,27885.15,8.234808,1.34,21204.28,9.385719,1.77,1604.01,2.8377345,0.49,11672.17,FIX
53924,374.32,179.19,1.0,SP,FIX,0.31635836,1.57,101018.34,5.2585087,1.84,27818.68,5.179419,1.6,27529.99,8.466382,1.8,7504.94,2.4619007,0.61,3963.36,FIX
