%@metadata width_px 704.0
%@metadata height_px 416.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
1713,334.79,214.92,1.0,FIX,FIX,38.25342,-2.44,0.0,12.568285,-2.63,0.0,2.767503,0.0,0.0,3.0186915,2.12,0.0,2.0759437,1.91,0.0,FIX
3708,333.87,214.14,1.0,FIX,FIX,12.568285,-2.63,206097.8,25.087852,0.92,292898.62,7.2585263,0.62,41571.61,4.8326902,1.34,27193.63,3.8937387,0.92,25765.6,FIX
5703,334.1,214.53,1.0,FIX,FIX,25.087852,0.92,292898.62,2.767503,0.0,186279.94,8.425256,-0.94,87355.8,0.5548926,-0.07,37837.23,1.4021002,0.71,20141.18,FIX
7703,334.83,215.4,1.0,FIX,FIX,17.521193,0.36,109493.14,7.2585263,0.62,41467.68,8.165842,-2.65,98902.83,3.180667,-0.44,21098.76,3.138275,-1.92,34884.11,FIX
9714,335.14,214.92,1.0,FIX,FIX,11.985553,-1.85,208095.4,8.425256,-0.94,86660.78,3.0186915,2.12,67126.98,3.5457447,1.18,38303.77,2.6396942,-1.66,7121.83,FIX
11713,334.62,214.67,1.0,FIX,FIX,20.83473,-1.89,70118.44,8.165842,-2.65,98952.31,4.8326902,1.34,27139.22,8.786537,1.53,44099.74,0.652331,1.57,26009.9,FIX
13709,334.73,213.67,1.0,FIX,FIX,11.710954,2.81,190328.36,7.8526473,2.43,72066.96,0.5548926,-0.07,37818.27,12.725199,1.59,31683.15,1.5564831,2.44,9802.97,FIX
15711,333.92,214.91,1.0,FIX,FIX,30.515926,1.75,211994.6,6.408155,2.19,17510.68,3.180667,-0.44,21077.69,6.4410567,1.59,49610.16,0.8807417,-0.77,19228.76,FIX
17711,334.39,215.57,1.0,FIX,FIX,7.5704556,1.07,198147.14,7.753944,2.09,11898.63,3.5457447,1.18,38514.44,2.0759437,1.91,35716.16,2.372055,-1.59,14878.21,FIX
19713,334.15,215.33,1.0,FIX,FIX,16.760666,-1.71,189440.11,13.006759,0.09,139825.94,8.786537,1.53,44033.65,3.8937387,0.92,25675.51,2.0556967,-1.55,2572.02,FIX
21715,334.24,214.52,1.0,FIX,FIX,22.657587,-0.19,217403.86,8.729592,0.16,34310.89,12.725199,1.59,31588.2,1.4021002,0.71,20070.75,1.1464828,2.38,23493.14,FIX
23722,335.56,215.06,1.0,FIX,FIX,27.606064,0.78,187821.88,13.1326685,1.22,91817.21,6.4410567,1.59,49486.57,3.138275,-1.92,34762.44,3.694433,2.83,21336.25,FIX
25718,335.48,215.75,1.0,FIX,FIX,31.90664,2.0,271352.62,19.017567,1.4,51470.31,1.3584428,1.42,40432.22,2.6396942,-1.66,7175.35,3.9361308,-2.71,21917.54,FIX
27715,334.72,216.89,1.0,FIX,FIX,22.184946,2.19,87004.95,17.641409,2.42,142084.1,3.8975348,0.4,26929.32,0.652331,1.57,26035.95,5.7146974,-1.74,37741.47,FIX
29723,334.66,216.89,1.0,FIX,FIX,14.212716,-2.74,185225.45,8.320225,2.99,91011.72,2.4397557,0.87,16107.79,1.5564831,2.44,9744.39,4.3562546,-1.51,13965.65,FIX
31725,333.89,216.54,1.0,FIX,FIX,15.899538,-1.79,109456.98,9.703977,-1.29,120029.48,6.8036027,-2.41,72846.88,0.8807417,-0.77,19228.76,6.39993,-1.16,21720.9,FIX
