@RELATION gaze_labels

%@METADATA width_px 528
%@METADATA height_px 224
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
600,258.23,105.64,1.00,FIX,FIX
2594,257.92,105.66,1.00,FIX,FIX
4599,257.71,105.48,1.00,FIX,FIX
6597,257.82,105.56,1.00,FIX,FIX
8595,257.89,105.36,1.00,FIX,FIX
10594,257.66,105.43,1.00,FIX,FIX
12594,257.35,105.64,1.00,FIX,FIX
14602,257.39,105.82,1.00,FIX,FIX
16600,257.35,105.82,1.00,FIX,FIX
18600,257.31,105.70,1.00,FIX,FIX
20601,257.32,105.52,1.00,FIX,FIX
22603,257.21,105.47,1.00,FIX,FIX
24604,257.14,105.50,1.00,FIX,FIX
26600,257.20,105.59,1.00,FIX,FIX
28607,257.24,105.69,1.00,FIX,FIX
30601,257.16,105.80,1.00,FIX,FIX
33018,256.99,105.53,1.00,FIX,FIX
34612,256.92,105.69,1.00,FIX,FIX
36611,256.88,106.15,1.00,FIX,FIX
38614,256.78,106.30,1.00,FIX,FIX
40612,256.39,105.92,1.00,FIX,FIX
42612,256.32,105.88,1.00,FIX,FIX
44616,256.25,105.84,1.00,FIX,FIX
46613,256.13,105.64,1.00,FIX,FIX
48612,256.40,105.83,1.00,FIX,FIX
50616,256.40,105.63,1.00,FIX,FIX
52613,256.00,105.68,1.00,FIX,FIX
54619,255.90,105.73,1.00,FIX,FIX
56619,255.95,105.72,1.00,FIX,FIX
58619,255.92,105.94,1.00,FIX,FIX
60617,255.83,105.58,1.00,FIX,FIX
62615,255.95,105.47,1.00,FIX,FIX
64616,255.88,105.31,1.00,FIX,FIX
66620,255.95,105.52,1.00,FIX,FIX
68620,255.91,105.85,1.00,FIX,FIX
70617,255.94,106.27,1.00,FIX,FIX
73077,255.91,106.20,1.00,FIX,FIX
74624,255.88,106.05,1.00,FIX,FIX
76621,256.01,105.89,1.00,FIX,FIX
78626,256.22,106.18,1.00,FIX,FIX
