@RELATION gaze_labels

%@METADATA width_px 528
%@METADATA height_px 224
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1469,252.95,108.16,1.00,FIX,FIX
3471,252.90,108.17,1.00,FIX,FIX
5475,252.81,108.74,1.00,FIX,FIX
7480,253.14,108.73,1.00,FIX,FIX
9484,253.20,108.80,1.00,FIX,FIX
11492,253.24,108.86,1.00,FIX,FIX
13475,253.08,108.61,1.00,FIX,FIX
15484,253.02,108.82,1.00,FIX,FIX
17479,252.79,108.94,1.00,FIX,FIX
19476,252.82,108.24,1.00,FIX,FIX
21480,252.90,108.79,1.00,FIX,FIX
23481,253.03,108.25,1.00,FIX,FIX
25477,253.28,108.46,1.00,FIX,FIX
27481,253.19,108.35,1.00,FIX,FIX
29480,253.11,108.24,1.00,FIX,FIX
31486,253.19,108.28,1.00,FIX,FIX
33481,252.92,108.23,1.00,FIX,FIX
35484,252.82,108.54,1.00,FIX,FIX
37484,253.22,108.13,1.00,FIX,FIX
39485,253.42,108.09,1.00,FIX,FIX
41484,253.42,107.65,1.00,FIX,FIX
43485,253.53,107.46,1.00,FIX,FIX
45487,253.61,108.23,1.00,FIX,FIX
47488,252.92,108.53,1.00,FIX,FIX
49487,252.65,108.79,1.00,FIX,FIX
51490,252.73,108.65,1.00,FIX,FIX
53487,252.82,108.26,1.00,FIX,FIX
55489,252.96,108.63,1.00,FIX,FIX
57497,253.19,108.86,1.00,FIX,FIX
59491,253.16,108.50,1.00,FIX,FIX
61495,253.07,108.44,1.00,FIX,FIX
63497,252.91,108.57,1.00,FIX,FIX
65490,253.09,108.83,1.00,FIX,FIX
67499,252.76,109.35,1.00,FIX,FIX
69498,252.84,108.76,1.00,FIX,FIX
71497,252.87,108.65,1.00,FIX,FIX
73509,252.59,108.02,1.00,FIX,FIX
75500,252.45,107.97,1.00,FIX,FIX
77500,252.59,108.44,1.00,FIX,FIX
79504,252.38,108.47,1.00,FIX,FIX
81499,252.36,108.51,1.00,FIX,FIX
83500,252.28,108.13,1.00,FIX,FIX
85502,252.43,108.01,1.00,FIX,FIX
87505,252.75,108.20,1.00,FIX,FIX
89502,252.21,108.07,1.00,FIX,FIX
91506,252.16,107.82,1.00,FIX,FIX
93503,251.92,107.46,1.00,FIX,FIX
95504,252.06,107.36,1.00,FIX,FIX
97521,252.51,107.35,1.00,FIX,FIX
99512,252.78,108.28,1.00,FIX,FIX
101508,252.82,108.47,1.00,FIX,FIX
103506,253.00,108.59,1.00,FIX,FIX
105506,252.88,108.32,1.00,FIX,FIX
107510,252.81,108.57,1.00,FIX,FIX
109511,252.33,108.17,1.00,FIX,FIX
111514,252.16,108.08,1.00,FIX,FIX
113511,252.33,107.90,1.00,FIX,FIX
115510,252.81,107.85,1.00,FIX,FIX
117516,252.85,108.14,1.00,FIX,FIX
119518,252.63,108.28,1.00,FIX,FIX
121516,252.50,108.34,1.00,FIX,FIX
123515,252.25,108.30,1.00,FIX,FIX
125517,252.29,108.64,1.00,FIX,FIX
127518,252.35,108.50,1.00,FIX,FIX
129520,252.35,108.68,1.00,FIX,FIX
131521,252.36,108.80,1.00,FIX,FIX
133520,251.96,109.17,1.00,FIX,FIX
135522,251.87,108.81,1.00,FIX,FIX
137524,251.95,108.71,1.00,FIX,FIX
139529,252.14,108.61,1.00,FIX,FIX
141521,252.33,108.18,1.00,FIX,FIX
143527,252.70,108.39,1.00,FIX,FIX
145524,252.77,108.67,1.00,FIX,FIX
147530,252.82,108.77,1.00,FIX,FIX
149529,252.62,109.10,1.00,FIX,FIX
151528,252.72,109.20,1.00,FIX,FIX
153530,252.31,109.44,1.00,FIX,FIX
155530,252.22,109.36,1.00,FIX,FIX
157531,252.27,109.14,1.00,FIX,FIX
159532,251.75,108.96,1.00,FIX,FIX
161532,251.99,108.88,1.00,FIX,FIX
163531,252.02,108.81,1.00,FIX,FIX
165531,252.00,109.14,1.00,FIX,FIX
167536,251.87,109.17,1.00,FIX,FIX
169533,251.91,108.44,1.00,FIX,FIX
171534,252.05,108.61,1.00,FIX,FIX
173537,251.79,108.95,1.00,FIX,FIX
175536,251.56,109.73,1.00,FIX,FIX
177539,251.65,109.83,1.00,FIX,FIX
179552,251.90,109.48,1.00,FIX,FIX
181537,251.59,108.94,1.00,FIX,FIX
183539,251.54,108.81,1.00,FIX,FIX
185539,251.03,108.88,1.00,FIX,FIX
187542,251.06,109.00,1.00,FIX,FIX
189543,251.07,108.96,1.00,FIX,FIX
191540,251.03,109.19,1.00,FIX,FIX
193542,251.36,108.93,1.00,FIX,FIX
195544,251.45,109.34,1.00,FIX,FIX
197545,251.15,109.54,1.00,FIX,FIX
199544,251.19,108.84,1.00,FIX,FIX
201553,250.78,109.26,1.00,FIX,FIX
203544,250.73,109.28,1.00,FIX,FIX
205544,250.66,108.91,1.00,FIX,FIX
207546,250.45,109.00,1.00,FIX,FIX
209548,250.38,108.96,1.00,FIX,FIX
