@RELATION gaze_labels

%@METADATA width_px 528
%@METADATA height_px 224
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
543,262.28,104.68,1.00,FIX,FIX
2531,262.03,105.17,1.00,FIX,FIX
4531,262.02,105.05,1.00,FIX,FIX
6526,261.83,105.05,1.00,FIX,FIX
8532,261.48,105.22,1.00,FIX,FIX
10531,261.30,105.52,1.00,FIX,FIX
12535,260.84,105.48,1.00,FIX,FIX
14535,260.47,105.19,1.00,FIX,FIX
16539,260.56,104.95,1.00,FIX,FIX
18535,260.30,104.89,1.00,FIX,FIX
20535,260.32,105.18,1.00,FIX,FIX
22535,260.45,105.93,1.00,FIX,FIX
24534,260.51,106.02,1.00,FIX,FIX
26534,260.30,106.35,1.00,FIX,FIX
28537,260.17,106.51,1.00,FIX,FIX
30542,259.97,106.56,1.00,FIX,FIX
33494,260.03,106.85,1.00,FIX,FIX
34539,259.78,107.01,1.00,FIX,FIX
36539,259.59,107.51,1.00,FIX,FIX
38542,259.36,107.66,1.00,FIX,FIX
40540,259.37,107.90,1.00,FIX,FIX
42546,259.78,107.81,1.00,FIX,FIX
44543,260.06,108.15,1.00,FIX,FIX
46542,259.85,108.84,1.00,FIX,FIX
48550,259.44,108.96,1.00,FIX,FIX
50551,259.00,108.97,1.00,FIX,FIX
52550,258.77,108.52,1.00,FIX,FIX
54546,258.35,107.93,1.00,FIX,FIX
56545,258.77,108.06,1.00,FIX,FIX
58556,259.07,108.03,1.00,FIX,FIX
60550,258.98,107.97,1.00,FIX,FIX
62547,258.90,108.18,1.00,FIX,FIX
64551,258.81,108.47,1.00,FIX,FIX
66548,258.75,108.84,1.00,FIX,FIX
68551,258.75,108.94,1.00,FIX,FIX
70578,258.63,109.03,1.00,FIX,FIX
73266,258.77,109.10,1.00,FIX,FIX
74555,258.66,109.34,1.00,FIX,FIX
76553,258.82,109.35,1.00,FIX,FIX
78557,259.21,108.55,1.00,FIX,FIX
80558,259.17,108.83,1.00,FIX,FIX
82558,258.98,108.60,1.00,FIX,FIX
84554,258.84,108.62,1.00,FIX,FIX
86559,258.90,108.30,1.00,FIX,FIX
88558,258.76,108.47,1.00,FIX,FIX
90558,258.80,108.70,1.00,FIX,FIX
92560,259.02,108.67,1.00,FIX,FIX
94560,258.92,108.67,1.00,FIX,FIX
96557,259.23,108.38,1.00,FIX,FIX
98566,259.18,108.32,1.00,FIX,FIX
100570,259.15,108.68,1.00,FIX,FIX
102563,259.19,108.88,1.00,FIX,FIX
104564,259.29,109.14,1.00,FIX,FIX
106564,259.34,109.02,1.00,FIX,FIX
108565,259.54,108.91,1.00,FIX,FIX
110567,259.25,109.02,1.00,FIX,FIX
112567,259.05,109.08,1.00,FIX,FIX
114569,259.12,109.33,1.00,FIX,FIX
116569,259.00,109.36,1.00,FIX,FIX
118572,259.20,109.45,1.00,FIX,FIX
120568,259.29,109.42,1.00,FIX,FIX
122568,259.61,109.47,1.00,FIX,FIX
124568,259.61,109.60,1.00,FIX,FIX
126569,259.52,109.78,1.00,FIX,FIX
128573,259.45,110.00,1.00,FIX,FIX
130573,259.01,110.06,1.00,FIX,FIX
132574,259.19,109.70,1.00,FIX,FIX
134575,258.98,109.36,1.00,FIX,FIX
136576,259.53,109.58,1.00,FIX,FIX
138593,259.70,109.49,1.00,FIX,FIX
140576,259.53,109.39,1.00,FIX,FIX
142577,259.64,109.82,1.00,FIX,FIX
144578,259.36,109.88,1.00,FIX,FIX
146576,259.29,109.95,1.00,FIX,FIX
148580,259.19,110.12,1.00,FIX,FIX
150585,258.97,110.03,1.00,FIX,FIX
152583,258.98,109.80,1.00,FIX,FIX
154580,258.94,109.29,1.00,FIX,FIX
156580,258.60,109.47,1.00,FIX,FIX
158584,258.67,109.20,1.00,FIX,FIX
160587,258.67,109.02,1.00,FIX,FIX
162595,258.86,109.11,1.00,FIX,FIX
164584,259.12,108.95,1.00,FIX,FIX
166582,258.99,109.44,1.00,FIX,FIX
168588,259.15,109.47,1.00,FIX,FIX
170591,258.91,109.56,1.00,FIX,FIX
172589,258.70,109.31,1.00,FIX,FIX
174590,258.49,108.83,1.00,FIX,FIX
176587,258.25,108.70,1.00,FIX,FIX
178593,258.34,108.75,1.00,FIX,FIX
180597,258.46,109.03,1.00,FIX,FIX
182592,258.43,109.30,1.00,FIX,FIX
184593,258.30,109.82,1.00,FIX,FIX
186593,258.23,109.43,1.00,FIX,FIX
188599,258.30,109.20,1.00,FIX,FIX
190596,257.94,108.90,1.00,FIX,FIX
192597,257.73,108.70,1.00,FIX,FIX
194595,257.96,109.61,1.00,FIX,FIX
196604,257.85,109.29,1.00,FIX,FIX
198601,257.85,109.56,1.00,FIX,FIX
200599,257.94,109.07,1.00,FIX,FIX
202601,257.59,108.88,1.00,FIX,FIX
204601,257.79,108.17,1.00,FIX,FIX
206600,257.34,108.91,1.00,FIX,FIX
208606,256.93,109.35,1.00,FIX,FIX
210606,256.91,109.94,1.00,FIX,FIX
212605,258.68,110.00,1.00,SACCADE,SACCADE
214608,264.93,109.87,1.00,SACCADE,SACCADE
216607,268.59,110.47,1.00,SACCADE,SACCADE
218606,275.69,110.66,1.00,SACCADE,SACCADE
220621,280.01,111.86,1.00,SACCADE,SACCADE
222608,290.28,112.66,1.00,SACCADE,SACCADE
224605,296.36,113.04,1.00,SACCADE,SACCADE
226610,303.07,113.47,1.00,SACCADE,SACCADE
228611,312.84,113.14,1.00,SACCADE,SACCADE
230613,319.25,112.66,1.00,SACCADE,SACCADE
