%@metadata width_px 528.0
%@metadata height_px 224.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
19,259.75,111.74,1.0,FIX,FIX,6.991175,-1.14,0.0,7.6487656,-1.44,0.0,5.2568164,-1.57,0.0,4.5044465,-2.28,0.0,2.078299,-1.53,0.0,FIX
2020,259.81,111.61,1.0,FIX,FIX,7.6487656,-1.44,11817.66,2.7906072,-1.84,26517.25,4.4047823,-1.91,9384.77,3.7823672,-2.11,5080.88,1.6434879,-1.95,4561.56,FIX
4012,259.79,111.43,1.0,FIX,FIX,2.7906072,-1.84,26637.06,5.2568164,-1.57,13706.47,6.232943,-3.1,31655.56,2.8003783,-1.93,5932.12,0.80122477,-2.28,4727.41,FIX
6012,259.78,111.5,1.0,FIX,FIX,3.090578,-1.89,1746.55,4.4047823,-1.91,9389.47,9.342086,-2.7,22406.45,2.267857,-1.99,2830.47,1.1197605,-1.88,2523.29,FIX
8011,259.75,111.31,1.0,FIX,FIX,6.023843,-1.94,15061.23,6.232943,-3.1,31544.71,4.5044465,-2.28,28311.18,2.7749736,-2.15,3362.91,0.19542068,-2.25,4814.24,FIX
10018,259.69,111.27,1.0,FIX,FIX,11.73208,2.93,62650.1,9.342086,-2.7,22328.3,3.7823672,-2.11,5065.69,3.7471914,-1.85,6996.72,1.0621114,-1.25,4944.51,FIX
12013,259.28,111.41,1.0,FIX,FIX,14.881286,-2.98,29980.22,6.0687895,-2.88,18194.38,2.8003783,-1.93,5923.2,2.3753383,-1.12,13030.18,2.1652613,-0.71,7032.89,FIX
14012,259.09,111.17,1.0,FIX,FIX,5.61639,-1.61,75656.7,3.3710067,-2.38,17877.2,2.267857,-1.99,2831.88,3.7305808,-0.26,14402.72,2.8316457,-0.53,4066.03,FIX
16018,259.27,111.18,1.0,FIX,FIX,10.010425,-0.22,53958.67,6.5788374,-0.86,36889.87,2.7749736,-2.15,3351.18,2.078299,-1.53,18761.01,2.0079474,-0.82,5451.81,FIX
18014,259.49,111.08,1.0,FIX,FIX,9.826729,-0.46,12329.58,6.587631,-0.02,27701.26,3.7471914,-1.85,7035.28,1.6434879,-1.95,4572.99,0.9106604,-0.88,5645.89,FIX
20020,259.63,111.0,1.0,FIX,FIX,3.9299102,0.52,42431.32,4.1458497,-0.83,24395.14,2.3753383,-1.12,12958.73,0.80122477,-2.28,4694.42,1.0113021,-1.66,3763.1,FIX
22023,259.63,111.16,1.0,FIX,FIX,3.6025803,-2.65,38482.6,4.89138,-1.5,15577.88,3.7305808,-0.26,14373.96,1.1197605,-1.88,2519.51,1.2995476,-1.74,1536.65,FIX
24025,259.5,110.93,1.0,FIX,FIX,12.017395,-1.8,51210.45,2.3176892,2.82,31536.57,3.1990368,-0.23,2783.42,0.19542068,-2.25,4807.03,1.0083708,-2.18,2997.63,FIX
26027,259.52,110.68,1.0,FIX,FIX,3.4081368,1.94,76507.74,1.9307563,-1.25,19448.78,0.75432384,0.24,13044.71,1.0621114,-1.25,4956.86,0.21984828,-2.16,4027.49,FIX
28018,259.45,111.06,1.0,FIX,FIX,8.967855,1.12,36445.27,3.771619,0.43,22756.01,1.4060519,1.61,7485.24,2.1652613,-0.71,7047.02,1.1324629,-1.82,4771.05,FIX
30023,259.68,111.01,1.0,FIX,FIX,8.053287,0.0,46294.77,5.3613663,1.36,22122.53,0.2520927,-0.24,7640.56,2.8316457,-0.53,4053.86,2.3030326,-2.54,8330.06,FIX
32022,259.78,111.06,1.0,FIX,FIX,2.9733257,2.18,51493.0,2.9342415,0.79,16993.72,2.3880408,1.0,11880.51,2.0079474,-0.82,5470.9,2.0704823,-1.91,6991.33,FIX
34034,259.61,111.11,1.0,FIX,FIX,5.7013984,2.33,14199.78,1.7138395,1.64,11329.67,2.333323,0.75,3074.13,0.9106604,-0.88,5600.99,1.871153,-1.95,1087.11,FIX
36023,259.62,111.23,1.0,FIX,FIX,1.7656258,0.59,32121.81,2.5854156,1.91,5319.98,2.3557963,-0.29,11961.28,1.0113021,-1.66,3795.26,2.0069704,-1.83,1336.8,FIX
38024,259.67,111.15,1.0,FIX,FIX,2.3128037,0.32,3918.21,3.1159828,-0.73,28246.75,2.286422,-0.98,7996.42,1.2995476,-1.74,1538.19,1.9600694,-1.77,706.99,FIX
40031,259.71,111.26,1.0,FIX,FIX,6.026774,-1.02,30275.62,4.1995907,-0.95,6859.02,2.2277958,-1.74,8548.21,1.0083708,-2.18,2990.16,1.5682509,-1.76,2000.15,FIX
42028,259.8,110.94,1.0,FIX,FIX,8.041561,-1.23,12815.85,6.1166673,-1.12,10718.74,1.6444651,-1.31,5128.5,0.21984828,-2.16,4037.57,1.1832722,-1.69,2033.82,FIX
44028,259.82,110.95,1.0,FIX,FIX,6.26421,-1.21,9114.96,6.8416777,-1.55,14818.77,3.419862,-1.61,9778.43,1.1324629,-1.82,4749.58,1.7089539,-1.22,4339.2,FIX
46026,259.89,110.7,1.0,FIX,FIX,6.5739517,-1.95,23804.47,1.8310918,-2.5,30514.43,2.5912783,-1.83,5468.68,2.3030326,-2.54,8359.25,1.4812888,-0.97,2319.96,FIX
48030,259.72,110.7,1.0,FIX,FIX,6.2945,2.52,51701.87,4.347133,-2.24,13388.57,4.4038053,-2.16,10817.03,2.3450482,-2.25,3432.95,1.5936556,-1.22,2040.05,FIX
50032,259.68,110.85,1.0,FIX,FIX,3.0212038,-2.9,25088.82,4.0579104,3.02,21117.35,2.7632484,-2.36,9093.36,2.097841,-1.94,3642.02,1.5262356,-1.56,2735.17,FIX
52031,259.6,110.67,1.0,FIX,FIX,3.977788,-2.4,10009.38,5.0311055,-3.04,7080.13,3.1961052,-2.64,4891.76,3.306518,-1.73,6832.05,1.3181125,-1.66,1299.8,FIX
54031,259.56,110.74,1.0,FIX,FIX,7.0879083,-3.11,24652.36,3.722764,-2.29,17697.64,5.119045,-3.0,12248.69,2.8101494,-1.72,2543.51,1.2604634,-1.77,736.78,FIX
56031,259.31,110.66,1.0,FIX,FIX,3.523435,-2.16,29633.17,2.9537835,3.02,16441.69,2.9537835,-2.62,13342.2,2.966486,-1.73,802.53,0.61459804,-1.82,3313.58,FIX
58031,259.48,110.62,1.0,FIX,FIX,1.5633655,0.67,25765.5,6.4107757,-2.83,20121.52,3.0329292,-2.27,5375.11,1.4754262,-2.0,8164.67,0.44458207,-1.96,940.59,FIX
60033,259.36,110.7,1.0,FIX,FIX,10.300624,-3.05,59505.7,2.4447129,-1.62,30688.45,3.2459376,-1.86,6679.44,1.8584508,-1.82,2466.81,1.6688926,-1.49,6584.35,FIX
62033,259.06,110.58,1.0,FIX,FIX,6.0414305,-1.82,51454.43,2.3450482,-2.25,7548.34,3.0573566,-1.63,3762.48,1.2633947,-2.22,4350.4,1.6200374,-1.51,330.73,FIX
64034,259.3,110.46,1.0,FIX,FIX,7.7992396,-0.35,47793.01,6.684365,-1.41,27665.05,2.6762862,-0.96,9774.37,1.5506631,-1.75,3644.91,2.0274897,-1.68,2608.17,FIX
66036,259.36,110.47,1.0,FIX,FIX,8.191058,-1.11,30215.31,7.0810685,-0.63,26799.1,1.0357296,-0.79,8523.39,2.4144225,-1.8,4441.65,2.0968637,-1.5,1989.65,FIX
68035,259.45,110.16,1.0,FIX,FIX,6.9833584,-0.93,9107.87,3.7296035,-0.55,17268.0,2.808195,-0.83,9083.79,1.6249229,-1.66,4265.86,1.862359,-1.58,1455.45,FIX
70038,259.53,110.24,1.0,FIX,FIX,4.352019,0.9,46779.43,2.9518294,0.12,11925.46,3.7657566,-0.35,9349.5,1.2213793,-1.8,2271.4,1.48422,-1.5,2046.53,FIX
72032,259.56,110.3,1.0,FIX,FIX,6.5719976,1.31,15828.67,3.6279852,0.74,10721.06,2.5648966,-0.67,7989.73,0.45826152,-0.93,5084.0,1.8193667,-1.25,2733.3,FIX
