%@metadata width_px 528.0
%@metadata height_px 224.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
543,262.28,104.68,1.0,FIX,FIX,27.037428,2.04,0.0,11.079375,2.18,0.0,11.805364,2.55,0.0,10.634793,2.99,0.0,9.26978,2.37,0.0,NOISE
2531,262.03,105.17,1.0,FIX,FIX,11.079375,2.18,83098.9,5.70433,-2.6,62245.82,9.888287,2.69,12799.58,10.699283,-2.98,17293.56,8.873076,2.46,4330.03,NOISE
4531,262.02,105.05,1.0,FIX,FIX,5.70433,-2.6,61872.35,11.805364,2.55,54861.71,15.33173,2.79,28527.35,10.409082,3.07,12843.54,10.555648,2.35,10084.99,FIX
6526,261.83,105.05,1.0,FIX,FIX,13.826014,2.84,55971.8,9.888287,2.69,12754.67,16.680134,3.04,21352.0,9.989905,2.57,25536.55,10.967009,2.33,2418.77,FIX
8532,261.48,105.22,1.0,FIX,FIX,17.282028,2.42,37343.06,15.33173,2.79,28442.02,10.634793,2.99,31049.34,7.6771016,2.45,12992.71,10.412992,2.24,5704.3,FIX
10531,261.3,105.52,1.0,FIX,FIX,16.861874,2.76,29615.17,16.680134,3.04,21309.28,10.699283,-2.98,17198.39,7.9350567,2.45,1323.79,8.3884325,2.16,11062.17,FIX
12535,260.84,105.48,1.0,FIX,FIX,21.797224,-2.76,77249.54,11.700813,-2.86,37463.65,10.409082,3.07,12817.91,7.503177,2.15,12032.21,8.491029,1.86,12967.67,FIX
14535,260.47,105.19,1.0,FIX,FIX,14.627238,-2.06,73081.29,14.42791,-2.58,23048.19,9.989905,2.57,25472.71,8.90239,1.92,11867.85,11.3021555,1.74,15513.07,FIX
16539,260.56,104.95,1.0,FIX,FIX,8.422631,-2.09,31730.62,7.3321843,-2.62,36296.44,7.6771016,2.45,13005.68,9.26978,2.37,20945.19,12.708207,1.84,9599.18,FIX
18535,260.3,104.89,1.0,FIX,FIX,8.128524,2.38,66991.78,9.041138,1.6,72266.39,7.9350567,2.45,1325.78,8.873076,2.46,4312.68,13.068758,1.88,3016.13,FIX
20535,260.32,105.18,1.0,FIX,FIX,25.66753,1.43,112362.04,13.091231,1.62,20751.88,7.503177,2.15,12056.28,10.555648,2.35,10084.99,11.237667,2.01,12197.11,FIX
22535,260.45,105.93,1.0,FIX,FIX,21.0429,1.35,25470.52,17.834091,1.57,24544.58,8.90239,1.92,11867.85,10.967009,2.33,2412.73,8.85158,2.38,22619.87,FIX
24534,260.51,106.02,1.0,FIX,FIX,10.896657,1.91,67596.97,16.34303,1.68,12431.45,11.36762,1.84,13243.52,10.412992,2.24,5724.27,8.184218,2.28,5660.5,FIX
26534,260.3,106.35,1.0,FIX,FIX,14.557864,2.18,25255.91,9.665507,2.22,48370.06,13.326714,1.81,10221.37,8.3884325,2.16,11056.64,6.353126,2.2,9761.29,FIX
28537,260.17,106.51,1.0,FIX,FIX,9.535552,2.57,34978.17,10.455984,2.1,7658.82,14.907668,1.87,9264.56,8.491029,1.86,12974.14,5.7492766,2.25,3479.0,FIX
30542,259.97,106.56,1.0,FIX,FIX,7.248153,1.96,28161.93,10.255677,2.24,7620.15,12.481519,2.13,21811.48,11.3021555,1.74,15474.39,5.9271092,2.15,3118.5,FIX
33494,260.03,106.85,1.0,FIX,FIX,11.941181,1.97,16273.33,14.116213,2.1,14627.57,13.421493,2.12,3348.97,12.708207,1.84,6516.51,7.8441863,2.31,7617.49,FIX
34539,259.78,107.01,1.0,FIX,FIX,25.453545,2.16,136181.81,15.362997,2.08,12522.03,9.457384,1.91,44799.83,13.068758,1.88,5760.96,7.512948,2.3,3369.61,FIX
36539,259.59,107.51,1.0,FIX,FIX,18.89034,2.14,33625.01,17.197996,2.13,10442.57,10.033875,1.64,13988.95,11.237667,2.01,12197.11,7.7562466,2.27,1718.7,FIX
38542,259.36,107.66,1.0,FIX,FIX,10.935741,2.08,40883.32,9.76224,1.57,52802.06,13.943266,1.62,19991.68,8.85158,2.38,22585.99,7.790446,2.25,884.78,FIX
40540,259.37,107.9,1.0,FIX,FIX,10.8829775,0.34,85472.27,9.693843,0.94,31039.98,14.218809,1.84,15903.17,8.184218,2.28,5663.33,7.1436033,2.18,4198.81,FIX
