%@metadata width_px 528.0
%@metadata height_px 224.0
%@metadata width_mm 475.0
%@metadata height_mm 290.0
%@metadata distance_mm 600.0
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN, FIX, SACCADE, SP, NOISE}
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
360,257.33,117.5,1.0,FIX,FIX,16.205261,1.48,0.0,10.787222,1.34,0.0,7.6311774,0.88,0.0,2.9127452,0.58,0.0,2.9762568,1.48,0.0,FIX
2358,257.36,117.83,1.0,FIX,FIX,10.787222,1.34,29278.19,6.906167,0.14,53751.42,4.694005,0.16,26310.94,2.8795238,-0.37,13503.98,1.9561611,1.62,5490.1,FIX
4359,257.43,117.93,1.0,FIX,FIX,6.906167,0.14,53670.83,7.6311774,0.88,26908.2,5.0203576,-0.72,21063.24,0.5462008,-2.03,15247.24,1.5877931,1.59,1900.63,FIX
6360,257.64,117.87,1.0,FIX,FIX,7.42794,0.17,2801.37,4.694005,0.16,26271.49,0.8549655,0.0,22563.89,2.6127746,2.49,14157.47,1.9405274,1.91,3362.98,FIX
8360,257.73,117.98,1.0,FIX,FIX,2.4877052,0.2,25289.26,5.0203576,-0.72,21073.77,2.9127452,0.58,11486.32,3.8986428,2.44,6619.19,0.88916415,2.86,8195.25,FIX
10366,257.74,117.89,1.0,FIX,FIX,7.820736,-1.54,43823.88,0.8549655,0.0,22507.65,2.8795238,-0.37,13450.13,3.078853,2.26,5326.32,1.5770448,2.4,4485.63,FIX
12360,257.74,117.66,1.0,FIX,FIX,0.88232434,-2.55,37943.21,2.68508,-1.57,14464.29,0.5462008,-2.03,15300.77,5.13761,1.99,11921.26,3.040746,2.52,7637.11,FIX
14361,257.71,117.87,1.0,FIX,FIX,2.4515524,1.67,15188.04,2.9039514,-1.32,3802.01,2.6127746,2.49,14157.47,3.794093,2.02,6915.38,2.239521,2.79,5482.07,FIX
16365,257.73,117.76,1.0,FIX,FIX,5.575352,-1.17,40591.32,4.8620663,2.64,36603.32,3.8986428,2.44,6605.98,2.9762568,1.48,10047.17,3.0290205,2.43,6305.82,FIX
18365,257.8,117.66,1.0,FIX,FIX,8.595579,2.88,65535.07,5.926132,2.58,5752.81,3.078853,2.26,5342.29,1.9561611,1.62,5484.61,2.1887116,2.1,6109.85,FIX
20363,257.39,117.85,1.0,FIX,FIX,16.7583,2.39,51557.35,9.739767,2.23,23657.02,5.13761,1.99,11897.39,1.5877931,1.59,1903.49,1.6855034,1.48,6503.12,FIX
22366,257.3,118.13,1.0,FIX,FIX,13.659906,1.84,44548.93,8.872099,2.12,6893.76,3.794093,2.02,6908.47,1.9405274,1.91,3359.62,1.0259585,1.17,3943.97,FIX
24372,257.24,118.39,1.0,FIX,FIX,4.6832566,0.9,58980.94,7.0810685,1.55,24400.6,4.6216993,1.97,4369.48,0.88916415,2.86,8170.74,0.53349847,1.03,2569.41,FIX
26374,257.42,118.28,1.0,FIX,FIX,4.032506,0.24,14593.61,4.0403223,1.13,19266.19,5.7180095,2.1,6551.79,1.5770448,2.4,4494.59,1.9903598,2.14,9281.46,FIX
28368,257.4,118.43,1.0,FIX,FIX,3.6973593,1.44,22337.69,2.3010786,0.55,12698.19,3.6660922,1.52,16999.26,3.040746,2.52,7637.11,2.1799176,2.37,2625.71,FIX
30373,257.44,118.43,1.0,FIX,FIX,1.4343878,1.29,11679.07,2.569782,2.01,16656.54,2.2219331,1.21,8676.0,2.239521,2.79,5471.13,3.3690526,2.83,8776.28,FIX
33328,257.42,118.5,1.0,FIX,FIX,2.8638902,2.79,10774.41,0.3449175,0.79,8573.21,2.3880408,-1.0,14268.07,3.0290205,2.43,4276.43,3.3123808,2.43,4533.23,FIX
34367,257.33,118.47,1.0,FIX,FIX,1.6044039,-1.57,36742.35,0.5032083,1.82,4337.81,0.44067368,-2.55,23832.24,2.1887116,2.1,11761.02,4.609974,2.46,12806.48,FIX
36373,257.42,118.45,1.0,FIX,FIX,2.4398272,0.0,14897.44,6.11569,-1.5,33734.76,3.0944865,-2.76,13596.77,1.6855034,1.48,6477.19,7.4552994,2.46,14520.11,FIX
38372,257.43,118.47,1.0,FIX,FIX,9.552163,-1.49,49539.22,2.8316457,-1.44,16864.13,3.1873112,-2.51,4063.75,1.0259585,1.17,3951.86,10.220502,2.44,14196.35,FIX
40374,257.45,118.06,1.0,FIX,FIX,5.875323,-1.87,23540.71,6.5114174,-2.74,32490.63,2.9166539,-2.94,6853.79,0.53349847,1.03,2574.54,11.452629,2.5,7284.73,FIX
42370,257.36,118.24,1.0,FIX,FIX,13.444943,2.81,76270.95,6.5807915,-2.43,10094.89,1.3396088,-1.05,18330.24,1.9903598,2.14,9309.36,13.923724,2.56,13190.78,FIX
44373,256.93,118.24,1.0,FIX,FIX,8.793931,-2.8,43693.34,7.1553288,2.5,43828.8,0.32830673,-1.19,5189.69,2.1799176,2.37,2613.91,17.63183,2.63,19629.12,FIX
46376,257.02,118.12,1.0,FIX,FIX,4.325637,1.28,60581.89,1.0914246,0.46,39388.34,0.18271834,-1.57,882.05,3.3690526,2.83,8785.04,20.201612,2.68,14006.25,FIX
48376,256.98,118.41,1.0,FIX,FIX,10.975803,0.36,46258.16,6.523143,0.3,27877.5,3.0172954,1.82,16353.2,5.6251845,2.91,11687.78,21.83142,2.62,10414.74,FIX
50377,257.44,118.28,1.0,FIX,FIX,11.227896,-0.02,21803.22,6.3521495,0.66,11779.27,4.012964,2.03,6330.88,8.045469,2.64,15484.2,23.104588,2.54,10888.09,FIX
52380,257.44,118.4,1.0,FIX,FIX,3.9172077,1.63,62329.06,4.5503707,0.36,12466.59,4.2191324,1.63,8398.9,13.944243,2.55,30528.35,22.651213,2.45,11166.08,FIX
54376,257.43,118.44,1.0,FIX,FIX,4.3344307,2.24,12738.86,8.096279,2.16,52167.79,5.526497,2.34,18511.07,18.792631,2.49,25329.85,21.557833,2.33,14500.1,FIX
56394,257.33,118.54,1.0,FIX,FIX,12.962255,2.32,43859.94,9.331338,2.37,11225.83,8.504708,2.77,21262.27,21.848034,2.49,15493.53,19.028112,2.09,28180.52,FIX
58377,257.07,118.83,1.0,FIX,FIX,14.420093,2.42,10321.98,13.31792,2.83,33323.52,17.253693,2.6,46467.73,26.289944,2.57,24982.72,19.715015,1.95,14030.21,FIX
60378,256.89,118.93,1.0,FIX,FIX,16.658636,-3.05,63741.37,20.69212,2.92,38425.19,28.165007,2.54,56164.64,32.23953,2.64,31901.44,20.483019,1.88,8070.54,FIX
62381,256.39,118.77,1.0,FIX,FIX,29.554447,-3.13,66385.3,27.373552,2.72,41696.97,37.6859,2.49,49519.29,38.180317,2.67,30950.75,21.143541,1.85,4614.5,FIX
64379,255.68,118.91,1.0,SACCADE,SACCADE,40.984604,2.53,125413.1,47.142307,2.58,104848.91,40.597668,2.54,17801.7,40.689518,2.63,14870.8,21.996552,1.87,5020.79,FIX
