@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
840,368.29,198.66,1.00,FIX,FIX
2848,368.24,198.11,1.00,FIX,FIX
4836,368.24,197.59,1.00,FIX,FIX
6844,367.99,197.90,1.00,FIX,FIX
8842,367.65,197.19,1.00,FIX,FIX
10847,366.84,197.49,1.00,FIX,FIX
12863,366.73,196.87,1.00,FIX,FIX
14844,366.67,196.39,1.00,FIX,FIX
16850,367.27,196.96,1.00,FIX,FIX
18851,367.33,197.54,1.00,FIX,FIX
20851,367.41,197.80,1.00,FIX,FIX
22848,367.08,198.26,1.00,FIX,FIX
24849,367.05,198.53,1.00,FIX,FIX
26852,367.38,198.45,1.00,FIX,FIX
28854,367.46,198.33,1.00,FIX,FIX
30856,367.23,196.89,1.00,FIX,FIX
33171,367.16,196.93,1.00,FIX,FIX
34863,366.61,196.90,1.00,FIX,FIX
36858,366.56,196.66,1.00,FIX,FIX
38861,366.17,196.49,1.00,FIX,FIX
40858,365.84,196.82,1.00,FIX,FIX
42855,366.29,197.11,1.00,FIX,FIX
44855,366.32,197.66,1.00,FIX,FIX
46861,366.49,197.52,1.00,FIX,FIX
48858,366.15,196.44,1.00,FIX,FIX
50861,366.10,196.98,1.00,FIX,FIX
52863,366.11,196.15,1.00,FIX,FIX
54859,366.00,196.31,1.00,FIX,FIX
56865,367.11,195.97,1.00,FIX,SACCADE
58862,372.09,196.25,1.00,FIX,SACCADE
60865,378.19,197.35,1.00,FIX,SACCADE
62866,384.91,198.93,1.00,SACCADE,SACCADE
64867,388.40,200.77,1.00,SACCADE,SACCADE
66868,389.04,203.10,1.00,SACCADE,SACCADE
68868,390.10,203.71,1.00,SACCADE,SACCADE
70873,389.43,203.24,1.00,SACCADE,SACCADE
72870,387.55,201.97,1.00,SACCADE,SACCADE
74866,385.29,199.98,1.00,SACCADE,SACCADE
76875,383.36,199.42,1.00,SACCADE,SACCADE
78872,381.67,198.86,1.00,SACCADE,SACCADE
80869,381.07,198.59,1.00,SACCADE,SACCADE
82871,380.46,199.38,1.00,SACCADE,SACCADE
84871,380.38,200.00,1.00,SACCADE,FIX
86876,380.88,201.33,1.00,FIX,FIX
88874,381.42,201.65,1.00,FIX,FIX
90875,381.63,201.97,1.00,FIX,FIX
92873,382.87,202.29,1.00,FIX,FIX
94872,382.58,201.94,1.00,FIX,FIX
96879,383.06,201.79,1.00,FIX,FIX
98882,383.88,201.44,1.00,FIX,FIX
100879,384.22,201.46,1.00,FIX,FIX
102879,384.55,201.98,1.00,FIX,FIX
