@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
1713,334.79,214.92,1.00,FIX,FIX
3708,333.87,214.14,1.00,FIX,FIX
5703,334.10,214.53,1.00,FIX,FIX
7703,334.83,215.40,1.00,FIX,FIX
9714,335.14,214.92,1.00,FIX,FIX
11713,334.62,214.67,1.00,FIX,FIX
13709,334.73,213.67,1.00,FIX,FIX
15711,333.92,214.91,1.00,FIX,FIX
17711,334.39,215.57,1.00,FIX,FIX
19713,334.15,215.33,1.00,FIX,FIX
21715,334.24,214.52,1.00,FIX,FIX
23722,335.56,215.06,1.00,FIX,FIX
25718,335.48,215.75,1.00,FIX,FIX
27715,334.72,216.89,1.00,FIX,FIX
29723,334.66,216.89,1.00,FIX,FIX
31725,333.89,216.54,1.00,FIX,FIX
33720,334.44,215.91,1.00,FIX,FIX
35722,335.06,215.71,1.00,FIX,FIX
37720,334.64,214.99,1.00,FIX,FIX
39724,334.28,213.91,1.00,FIX,FIX
41724,335.02,213.59,1.00,FIX,FIX
43724,334.62,215.00,1.00,FIX,FIX
45723,334.13,214.18,1.00,FIX,FIX
47724,334.24,214.60,1.00,FIX,FIX
49728,334.37,214.37,1.00,FIX,FIX
51728,334.17,214.29,1.00,FIX,FIX
53727,333.82,214.92,1.00,FIX,FIX
55730,333.78,215.63,1.00,FIX,FIX
57728,333.67,214.92,1.00,FIX,FIX
59732,334.23,214.04,1.00,FIX,FIX
61731,334.79,214.69,1.00,FIX,FIX
63738,335.18,213.57,1.00,FIX,FIX
65731,335.00,213.92,1.00,FIX,FIX
67730,335.10,213.53,1.00,FIX,FIX
69732,334.85,213.30,1.00,FIX,FIX
71733,334.42,213.25,1.00,FIX,FIX
73752,334.16,213.52,1.00,FIX,FIX
75731,334.31,213.47,1.00,FIX,FIX
77735,334.38,213.04,1.00,FIX,FIX
79739,334.49,212.31,1.00,FIX,FIX
81738,334.45,211.93,1.00,FIX,FIX
83737,334.42,212.56,1.00,FIX,FIX
85739,334.65,212.67,1.00,FIX,FIX
87744,334.43,212.41,1.00,FIX,FIX
89739,334.44,211.99,1.00,FIX,FIX
91746,334.64,211.97,1.00,FIX,FIX
93743,334.75,213.13,1.00,FIX,FIX
95741,335.15,211.83,1.00,FIX,FIX
97743,335.06,213.02,1.00,FIX,FIX
99744,334.89,213.31,1.00,FIX,FIX
101745,335.24,213.32,1.00,FIX,FIX
103747,335.29,212.97,1.00,FIX,FIX
105745,335.04,212.52,1.00,FIX,FIX
107744,334.95,212.56,1.00,FIX,FIX
109750,334.87,213.12,1.00,FIX,FIX
111750,335.47,212.69,1.00,FIX,FIX
113748,335.27,212.61,1.00,FIX,FIX
115747,335.44,211.93,1.00,FIX,FIX
117749,335.38,211.85,1.00,FIX,FIX
119753,335.85,212.54,1.00,FIX,FIX
121770,336.13,214.00,1.00,FIX,FIX
123753,336.11,213.41,1.00,FIX,FIX
125754,335.67,212.82,1.00,FIX,FIX
127749,334.70,211.49,1.00,FIX,FIX
129755,335.18,210.98,1.00,FIX,FIX
131761,335.07,210.66,1.00,FIX,FIX
133755,335.06,213.06,1.00,FIX,FIX
135755,335.00,212.94,1.00,FIX,FIX
137755,334.75,211.38,1.00,FIX,FIX
139760,334.63,210.81,1.00,FIX,FIX
141759,335.09,213.28,1.00,FIX,FIX
143758,334.52,211.72,1.00,FIX,FIX
145759,334.10,212.20,1.00,FIX,FIX
147760,333.43,213.07,1.00,FIX,FIX
149766,334.12,213.73,1.00,FIX,FIX
151763,334.02,213.46,1.00,FIX,FIX
153759,333.86,214.90,1.00,FIX,FIX
155764,334.91,212.54,1.00,FIX,FIX
157765,335.11,213.48,1.00,FIX,FIX
159766,334.94,212.17,1.00,FIX,FIX
161769,335.27,213.65,1.00,FIX,FIX
163768,335.21,213.86,1.00,FIX,FIX
165769,335.27,213.37,1.00,FIX,FIX
167766,335.63,211.85,1.00,FIX,FIX
169779,335.79,211.60,1.00,FIX,FIX
171769,335.62,211.12,1.00,FIX,FIX
173770,335.82,211.82,1.00,FIX,FIX
175770,335.50,213.80,1.00,FIX,FIX
177769,335.58,215.79,1.00,FIX,FIX
179774,335.38,216.39,1.00,FIX,FIX
181777,334.53,214.08,1.00,FIX,FIX
183776,334.71,212.19,1.00,FIX,FIX
185777,334.04,212.30,1.00,FIX,FIX
187776,334.34,213.10,1.00,FIX,FIX
189777,335.28,214.92,1.00,FIX,FIX
191779,334.21,215.11,1.00,FIX,FIX
193780,334.47,215.08,1.00,FIX,FIX
195779,334.47,215.03,1.00,FIX,FIX
197782,334.46,215.06,1.00,FIX,FIX
199779,334.35,215.49,1.00,FIX,FIX
201780,334.27,215.77,1.00,FIX,FIX
203785,334.77,215.09,1.00,FIX,FIX
205780,335.04,214.14,1.00,FIX,FIX
207783,335.24,213.84,1.00,FIX,FIX
209784,334.91,214.29,1.00,FIX,FIX
211784,334.61,214.11,1.00,FIX,FIX
213788,334.72,215.20,1.00,SACCADE,FIX
215785,334.85,215.68,1.00,SACCADE,FIX
217785,335.64,216.04,1.00,SACCADE,FIX
219787,335.58,216.11,1.00,SACCADE,SACCADE
221789,334.98,215.20,1.00,SACCADE,SACCADE
223788,331.25,214.82,1.00,SACCADE,SACCADE
225789,327.75,214.43,1.00,SACCADE,SACCADE
227788,329.16,215.02,1.00,SACCADE,SACCADE
229792,337.62,216.93,1.00,SACCADE,SACCADE
231792,340.46,217.16,1.00,SACCADE,SACCADE
233793,340.83,217.06,1.00,SACCADE,SACCADE
235797,343.16,219.22,1.00,SACCADE,SACCADE
237794,355.21,221.67,1.00,SACCADE,SACCADE
239796,357.21,219.73,1.00,SACCADE,SACCADE
241799,356.60,220.17,1.00,SACCADE,SACCADE
243794,359.04,220.10,1.00,SACCADE,SACCADE
245796,368.18,220.47,1.00,SACCADE,SACCADE
247795,376.44,220.85,1.00,SACCADE,SACCADE
249799,376.73,218.78,1.00,SACCADE,SACCADE
251798,378.21,218.95,1.00,SACCADE,SACCADE
253800,378.75,219.19,1.00,SACCADE,FIX
255802,379.47,219.43,1.00,SACCADE,FIX
257801,380.42,220.28,1.00,SACCADE,FIX
259803,380.75,220.69,1.00,SACCADE,FIX
261803,381.22,220.77,1.00,SACCADE,FIX
263807,382.62,220.20,1.00,SACCADE,FIX
265805,382.91,219.30,1.00,SACCADE,FIX
267804,383.40,219.51,1.00,SACCADE,FIX
269806,383.28,218.86,1.00,SACCADE,FIX
271804,384.04,217.98,1.00,SACCADE,FIX
273810,384.59,217.09,1.00,SACCADE,FIX
275813,385.69,217.29,1.00,SACCADE,FIX
277808,385.79,217.50,1.00,SACCADE,FIX
279812,385.89,218.29,1.00,FIX,FIX
281814,386.05,218.10,1.00,FIX,FIX
283811,385.96,218.96,1.00,FIX,FIX
285815,385.97,219.08,1.00,FIX,FIX
287811,386.45,218.90,1.00,FIX,FIX
289815,385.67,218.64,1.00,FIX,FIX
291815,386.01,219.01,1.00,FIX,FIX
293818,386.38,218.42,1.00,FIX,FIX
295812,385.96,219.06,1.00,FIX,FIX
297816,386.81,219.66,1.00,FIX,FIX
299821,386.06,218.78,1.00,FIX,FIX
301818,385.84,219.36,1.00,FIX,FIX
303818,384.76,218.68,1.00,FIX,FIX
305821,385.04,219.07,1.00,FIX,FIX
307828,386.28,218.61,1.00,FIX,FIX
309824,386.55,218.98,1.00,FIX,FIX
311821,386.69,219.22,1.00,FIX,FIX
313821,386.39,219.20,1.00,FIX,FIX
315827,385.92,218.47,1.00,FIX,FIX
317822,385.60,218.74,1.00,FIX,FIX
319831,385.54,217.87,1.00,FIX,FIX
321825,384.90,217.46,1.00,FIX,FIX
323827,385.67,218.96,1.00,FIX,FIX
325824,386.13,219.09,1.00,FIX,FIX
327825,385.81,218.85,1.00,FIX,FIX
329828,385.44,218.20,1.00,FIX,FIX
331831,384.44,218.08,1.00,FIX,FIX
333837,384.46,217.06,1.00,FIX,FIX
335828,384.15,218.08,1.00,FIX,FIX
337835,383.37,218.27,1.00,FIX,FIX
339834,382.84,218.76,1.00,FIX,FIX
341834,382.67,219.93,1.00,FIX,FIX
343834,383.44,220.51,1.00,FIX,FIX
345833,384.05,220.90,1.00,FIX,FIX
347833,382.83,221.29,1.00,FIX,FIX
349838,383.29,220.19,1.00,FIX,FIX
351838,383.51,220.07,1.00,FIX,FIX
353838,382.22,220.01,1.00,FIX,FIX
355834,383.43,220.49,1.00,FIX,FIX
357836,381.85,220.28,1.00,FIX,FIX
359841,382.54,220.30,1.00,FIX,FIX
361841,382.29,220.12,1.00,FIX,FIX
363840,380.99,220.19,1.00,FIX,FIX
365841,381.10,221.01,1.00,FIX,FIX
367846,381.33,220.91,1.00,FIX,FIX
369843,381.39,220.89,1.00,FIX,FIX
371843,381.45,220.70,1.00,FIX,FIX
373842,382.16,221.01,1.00,FIX,FIX
375844,381.37,221.12,1.00,FIX,FIX
377845,381.02,220.00,1.00,FIX,FIX
379847,380.58,220.23,1.00,FIX,FIX
381845,379.94,220.39,1.00,FIX,FIX
383847,381.23,219.80,1.00,FIX,FIX
385848,382.45,219.84,1.00,FIX,FIX
387849,383.43,218.87,1.00,FIX,FIX
389851,383.28,217.57,1.00,FIX,FIX
391850,383.54,217.80,1.00,FIX,FIX
393850,382.59,218.47,1.00,FIX,FIX
395848,382.23,218.02,1.00,FIX,FIX
397852,382.64,218.31,1.00,FIX,FIX
399854,382.29,219.57,1.00,FIX,FIX
401855,382.00,219.55,1.00,FIX,FIX
403859,382.45,220.12,1.00,FIX,FIX
405855,381.74,219.09,1.00,FIX,FIX
407854,381.70,219.42,1.00,FIX,FIX
409858,380.61,219.35,1.00,FIX,FIX
411859,381.00,219.68,1.00,FIX,FIX
413858,380.80,219.53,1.00,FIX,FIX
415868,380.67,219.07,1.00,FIX,FIX
417858,380.72,219.20,1.00,FIX,FIX
419861,380.42,219.04,1.00,FIX,FIX
421861,381.33,219.01,1.00,FIX,FIX
423863,381.98,218.33,1.00,FIX,FIX
425863,382.78,218.61,1.00,FIX,FIX
427863,381.55,219.02,1.00,FIX,FIX
429865,381.39,219.62,1.00,FIX,FIX
431868,380.80,218.72,1.00,FIX,FIX
433863,380.83,218.83,1.00,FIX,FIX
435870,381.00,218.75,1.00,FIX,FIX
437868,381.23,218.48,1.00,FIX,FIX
439870,380.86,218.49,1.00,FIX,FIX
441872,380.19,218.94,1.00,FIX,FIX
443870,379.74,220.01,1.00,FIX,FIX
445868,379.91,220.19,1.00,FIX,FIX
447871,380.84,220.18,1.00,FIX,FIX
449880,380.49,219.67,1.00,FIX,FIX
451876,379.65,218.97,1.00,FIX,FIX
453873,379.43,218.98,1.00,FIX,FIX
455871,379.91,218.52,1.00,FIX,FIX
457873,380.24,219.51,1.00,FIX,FIX
459878,380.32,219.12,1.00,FIX,FIX
461876,380.09,219.81,1.00,FIX,FIX
463876,380.17,220.17,1.00,FIX,FIX
465880,379.81,220.65,1.00,FIX,FIX
467876,379.59,220.64,1.00,FIX,FIX
469878,379.25,220.96,1.00,FIX,FIX
471880,380.00,221.03,1.00,FIX,FIX
473878,379.35,220.44,1.00,FIX,FIX
475884,379.28,219.72,1.00,FIX,FIX
477885,379.69,219.32,1.00,FIX,FIX
479885,377.77,219.38,1.00,FIX,FIX
481887,378.91,218.66,1.00,FIX,FIX
483882,379.09,219.78,1.00,FIX,FIX
485886,378.32,219.78,1.00,FIX,FIX
487885,378.55,220.04,1.00,FIX,FIX
489889,378.09,220.55,1.00,FIX,FIX
491889,378.02,220.34,1.00,FIX,FIX
493889,378.18,219.76,1.00,FIX,FIX
495886,378.12,220.22,1.00,FIX,FIX
497895,378.25,220.61,1.00,FIX,FIX
499891,378.33,220.35,1.00,FIX,FIX
501893,378.22,219.63,1.00,FIX,FIX
503890,378.84,220.41,1.00,FIX,FIX
505891,378.99,220.68,1.00,FIX,FIX
507891,378.41,221.16,1.00,FIX,FIX
509893,377.93,221.71,1.00,FIX,FIX
511894,378.29,221.52,1.00,FIX,FIX
513895,378.47,220.86,1.00,FIX,FIX
515892,378.03,220.63,1.00,FIX,FIX
517896,378.42,220.58,1.00,FIX,FIX
519899,377.83,220.53,1.00,FIX,FIX
521899,377.98,221.38,1.00,FIX,FIX
523900,378.88,221.00,1.00,FIX,FIX
525895,378.31,220.36,1.00,FIX,FIX
527900,378.31,220.07,1.00,FIX,FIX
529901,378.39,220.09,1.00,FIX,FIX
531906,377.47,220.48,1.00,FIX,FIX
533903,377.91,219.95,1.00,FIX,FIX
535901,378.79,219.42,1.00,FIX,FIX
537902,378.66,219.73,1.00,FIX,FIX
539908,378.30,219.26,1.00,FIX,FIX
541906,378.79,219.95,1.00,FIX,FIX
543905,378.82,220.42,1.00,FIX,FIX
545907,378.86,221.24,1.00,FIX,FIX
547906,379.17,221.17,1.00,FIX,FIX
549912,379.20,220.45,1.00,FIX,FIX
551910,379.08,220.26,1.00,FIX,FIX
553911,379.97,220.71,1.00,FIX,FIX
555907,379.38,221.34,1.00,FIX,FIX
557906,379.70,221.65,1.00,FIX,FIX
559920,379.32,222.01,1.00,FIX,FIX
561917,379.47,221.71,1.00,FIX,FIX
563913,379.64,221.74,1.00,FIX,FIX
565913,379.63,221.46,1.00,FIX,FIX
567913,379.17,221.65,1.00,FIX,FIX
569918,380.17,221.26,1.00,FIX,FIX
571921,380.62,221.32,1.00,FIX,FIX
573920,380.56,222.05,1.00,FIX,FIX
575917,380.42,221.65,1.00,FIX,FIX
577914,380.08,222.81,1.00,FIX,FIX
579931,380.13,222.33,1.00,FIX,FIX
581918,379.91,221.85,1.00,FIX,FIX
583920,379.73,221.77,1.00,FIX,FIX
585922,378.99,221.43,1.00,FIX,FIX
587922,378.83,221.83,1.00,FIX,FIX
589927,378.91,221.94,1.00,FIX,FIX
591928,379.10,222.33,1.00,FIX,FIX
593925,379.06,221.88,1.00,FIX,FIX
595928,379.17,221.48,1.00,FIX,FIX
597925,379.62,221.39,1.00,FIX,FIX
599932,379.58,220.89,1.00,FIX,FIX
