@RELATION gaze_labels

%@METADATA width_px 704
%@METADATA height_px 416
%@METADATA width_mm 475.00
%@METADATA height_mm 290.00
%@METADATA distance_mm 600.00


@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller_1 {UNKNOWN,FIX,SACCADE,SP,NOISE}
@ATTRIBUTE handlabeller_final {UNKNOWN,FIX,SACCADE,SP,NOISE}

@DATA
782,361.30,197.15,1.00,FIX,FIX
2782,360.95,196.65,1.00,FIX,FIX
4787,361.05,197.09,1.00,FIX,FIX
6781,361.24,197.01,1.00,FIX,FIX
8799,360.61,197.05,1.00,FIX,FIX
10787,360.36,197.31,1.00,FIX,FIX
12785,360.55,197.38,1.00,FIX,FIX
14790,360.31,197.41,1.00,FIX,FIX
16792,360.89,197.75,1.00,FIX,FIX
18792,360.39,197.37,1.00,FIX,FIX
20792,360.10,196.70,1.00,FIX,FIX
22793,360.05,196.85,1.00,FIX,FIX
24797,359.71,196.54,1.00,FIX,FIX
26797,359.61,196.41,1.00,FIX,FIX
28792,359.25,196.51,1.00,FIX,FIX
30796,359.03,196.20,1.00,FIX,FIX
32809,359.22,196.59,1.00,FIX,FIX
34800,358.88,196.29,1.00,FIX,FIX
36802,358.52,196.16,1.00,FIX,FIX
38801,358.46,195.74,1.00,FIX,FIX
40802,358.52,195.65,1.00,FIX,FIX
42800,358.37,196.09,1.00,FIX,FIX
44800,357.91,196.41,1.00,FIX,FIX
46802,358.02,196.14,1.00,FIX,FIX
48802,358.21,196.36,1.00,FIX,FIX
50800,358.53,196.79,1.00,FIX,FIX
52802,358.49,196.85,1.00,FIX,FIX
54812,358.12,196.93,1.00,FIX,FIX
56810,358.59,196.63,1.00,FIX,FIX
58802,358.24,196.16,1.00,FIX,FIX
60804,357.69,196.09,1.00,FIX,FIX
62805,357.56,195.97,1.00,FIX,FIX
64811,357.86,196.72,1.00,FIX,FIX
66811,357.88,196.62,1.00,FIX,FIX
68821,358.40,197.13,1.00,FIX,FIX
70808,358.33,196.65,1.00,FIX,FIX
72838,358.53,196.99,1.00,FIX,FIX
74812,358.12,197.60,1.00,FIX,FIX
76821,357.69,197.75,1.00,FIX,FIX
78814,357.82,197.69,1.00,FIX,FIX
80815,358.21,197.26,1.00,FIX,FIX
82817,358.29,197.75,1.00,FIX,FIX
84816,358.25,198.38,1.00,FIX,FIX
86817,357.87,197.73,1.00,FIX,FIX
88817,357.47,197.78,1.00,FIX,FIX
90816,357.52,197.58,1.00,FIX,FIX
92815,357.73,197.62,1.00,FIX,FIX
94821,357.87,198.35,1.00,FIX,FIX
96819,358.00,198.32,1.00,FIX,FIX
98819,357.97,198.81,1.00,FIX,FIX
100819,357.75,198.41,1.00,FIX,FIX
102818,357.42,198.77,1.00,FIX,FIX
104825,357.52,198.52,1.00,FIX,FIX
106824,357.50,198.64,1.00,FIX,FIX
108824,357.35,198.64,1.00,FIX,FIX
110823,357.19,200.37,1.00,FIX,FIX
112820,356.88,199.87,1.00,FIX,FIX
114824,356.85,200.20,1.00,FIX,FIX
116827,356.79,200.38,1.00,FIX,FIX
118829,356.94,200.45,1.00,FIX,FIX
120828,356.83,201.33,1.00,FIX,FIX
122827,356.64,201.92,1.00,FIX,FIX
124832,356.48,201.71,1.00,FIX,FIX
126829,356.06,202.22,1.00,FIX,FIX
128828,355.51,201.56,1.00,FIX,FIX
130829,355.14,200.96,1.00,FIX,FIX
132829,354.76,201.32,1.00,FIX,FIX
134831,354.89,202.28,1.00,FIX,FIX
136835,354.78,202.50,1.00,FIX,FIX
138834,354.82,202.70,1.00,FIX,FIX
140834,354.82,202.93,1.00,FIX,FIX
142834,354.61,203.32,1.00,FIX,FIX
144837,354.44,203.23,1.00,FIX,FIX
146845,354.52,203.12,1.00,FIX,FIX
148841,354.28,203.38,1.00,FIX,FIX
150851,354.23,203.44,1.00,FIX,FIX
152849,354.31,203.19,1.00,FIX,FIX
154843,354.15,202.78,1.00,FIX,FIX
156846,353.77,202.65,1.00,FIX,FIX
158844,353.83,202.71,1.00,FIX,FIX
160845,354.07,203.33,1.00,FIX,FIX
162842,353.89,203.58,1.00,FIX,FIX
164847,353.74,203.37,1.00,FIX,FIX
166848,353.54,203.12,1.00,FIX,FIX
168848,353.20,202.93,1.00,FIX,FIX
170846,353.10,202.93,1.00,FIX,FIX
172847,353.21,202.92,1.00,FIX,FIX
174852,352.91,202.53,1.00,FIX,FIX
176853,352.97,202.74,1.00,FIX,FIX
178851,352.96,202.79,1.00,FIX,FIX
180851,352.67,203.32,1.00,FIX,FIX
182852,352.61,203.27,1.00,FIX,FIX
184857,352.58,204.03,1.00,FIX,FIX
186852,352.39,204.65,1.00,FIX,FIX
188852,352.44,204.54,1.00,FIX,FIX
190852,352.27,204.49,1.00,FIX,FIX
192856,352.11,204.11,1.00,FIX,FIX
194856,351.81,204.24,1.00,FIX,FIX
196862,351.90,203.18,1.00,FIX,FIX
198858,351.52,203.80,1.00,FIX,FIX
200855,351.29,203.70,1.00,FIX,FIX
202857,351.46,203.81,1.00,FIX,FIX
204860,351.26,204.46,1.00,FIX,FIX
206861,351.09,203.72,1.00,FIX,FIX
208863,351.39,204.19,1.00,FIX,FIX
210859,351.88,204.08,1.00,FIX,FIX
212861,352.34,203.97,1.00,FIX,FIX
214866,353.02,203.49,1.00,FIX,FIX
216867,354.12,204.46,1.00,SACCADE,SACCADE
218867,361.37,207.05,1.00,SACCADE,SACCADE
220867,368.21,208.94,1.00,SACCADE,SACCADE
222866,370.11,209.82,1.00,SACCADE,SACCADE
224871,372.42,209.72,1.00,SACCADE,SACCADE
226868,376.45,210.69,1.00,SACCADE,SACCADE
228872,379.91,210.82,1.00,SACCADE,SACCADE
230879,383.50,211.10,1.00,SACCADE,SACCADE
232867,384.00,211.21,1.00,SACCADE,SACCADE
234869,384.29,211.13,1.00,SACCADE,SP
236873,384.76,210.75,1.00,SP,SP
238876,384.91,211.33,1.00,SP,SP
240872,384.98,211.51,1.00,SP,SP
242874,385.26,210.84,1.00,SP,SP
244876,384.97,210.25,1.00,SP,SP
246878,385.18,209.58,1.00,SP,SP
248876,385.49,208.89,1.00,SP,SP
250878,385.74,208.69,1.00,SP,SP
252875,385.66,208.78,1.00,SP,SP
254879,385.54,208.89,1.00,SP,SP
256880,385.86,209.51,1.00,SP,SP
258880,385.92,208.75,1.00,SP,SP
260879,386.51,208.92,1.00,SP,SP
262880,387.27,208.30,1.00,SP,SP
264883,387.90,207.73,1.00,SP,SP
266886,388.30,207.97,1.00,SP,SP
268883,388.19,208.08,1.00,SP,SP
270878,388.23,208.20,1.00,SP,SP
272886,387.67,208.04,1.00,SP,SP
274894,388.07,207.72,1.00,SP,SP
276888,388.96,207.69,1.00,SP,SP
278888,389.12,206.83,1.00,SP,SP
280887,389.42,207.40,1.00,SP,SP
282888,389.48,207.84,1.00,SP,SP
284890,389.69,207.77,1.00,SP,SP
286891,389.17,207.56,1.00,SP,SP
